Date,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value
2002-01-31,102.28729007,106.56211524,105.62155512,103.61694034,110.56495991,106.25118105,109.49518334,107.54592092,110.94638668,105.28689779,108.99525356,103.26528837,106.50476537,102.33288031,103.0331996,104.610533,103.14867863,103.56764267,110.5617248,110.67369987,111.60432572,104.16619512,109.71596547,102.62767492,105.7767966,104.70063632,103.66236543,106.98573408,112.39110493,111.93755371,103.09169725,110.23863985,102.23841765,104.02142464,103.15338493,103.86522046,105.18458267,106.76810847,114.77908268,103.53921682,104.65693773,103.10097094,103.83202637,101.28913681,109.17477523,109.97755195,104.80537657,101.84891558,105.80953361,107.02744312
2002-02-28,102.48397026,107.19060906,106.2421238,104.09879203,111.86475438,106.72546939,110.28088482,108.12057211,112.0545686,105.76637434,109.21761909,103.56227218,107.06009371,102.68116757,103.20242038,104.86890414,103.5014049,103.865612,111.6062989,111.39383878,112.87984786,104.53417325,110.62607386,102.80419933,106.29934176,105.15336505,103.72202519,107.48382513,113.23536507,113.22832008,103.46131758,110.78195479,102.69717442,104.29104115,103.60092445,104.19971794,105.73065715,107.48743866,116.00753181,103.73284684,105.25138572,103.26426003,104.4537547,101.6500755,109.95683881,111.04125182,105.50094937,102.22763209,106.10573151,107.76723814
2002-03-31,102.88042503,108.08282439,107.06230363,104.51345031,113.90686769,107.45548063,111.67046669,109.07573769,113.42624917,106.07361971,109.83899035,104.33559567,108.08951774,103.18839924,103.93956127,105.35536897,104.19921774,104.58973902,112.84513127,112.9834536,114.64295668,105.17422602,111.9431942,103.0774365,107.00942195,106.02026106,103.86556527,108.23535303,114.60715028,114.89107021,104.15032933,111.65331801,103.38361959,104.91001749,104.27159687,104.83278219,106.53711791,108.11401006,117.76761236,103.95835923,105.88488772,103.57562858,105.23956699,102.00671808,111.04089725,112.27004542,106.30072812,102.99517904,106.81751203,108.417527
2002-04-30,103.50102206,109.19786438,107.9102423,104.93664878,116.2021473,108.28365,113.55095507,110.52635864,114.67267664,106.4265544,110.91439622,105.23110758,109.46110009,103.81589608,104.9481855,106.14749963,104.92736389,105.34051999,114.34443723,115.18108315,116.74529079,106.07517435,113.59477609,103.54554432,107.74658046,107.2273267,104.39766368,109.16487337,116.31162732,116.84517064,105.35854234,113.25705552,103.97625095,105.96722038,104.90162644,105.68053752,107.55983794,109.08850155,120.23102577,104.51996262,106.48960769,104.13221989,105.99599465,102.28097189,112.36439545,113.65068088,107.19195057,104.17530589,107.93010014,109.0601864
2002-05-31,104.17852827,110.2700404,108.58422362,105.54390967,118.35092453,109.064081,115.65394299,112.2526623,115.93450686,106.90297871,112.1739421,105.95500973,110.77081515,104.29419384,105.80002116,107.01920602,105.46464461,106.00593762,116.16095645,117.38261903,118.74523183,106.91177945,115.23335898,104.12353957,108.57225003,108.37962896,105.11541549,110.14394178,118.07403515,118.91787635,106.688098,115.18664439,104.40744275,107.31262794,105.53433874,106.50981342,108.61322352,110.4673698,123.25415522,105.04502811,107.03684102,104.73529957,106.79006348,102.61798166,113.68467998,115.18284841,108.08336322,105.23705874,109.12253941,109.81066141
2002-06-30,104.57471616,111.07382617,109.15561815,106.19770301,120.48157735,109.66050245,117.6763911,113.95057616,117.3625626,107.55704856,113.68552695,106.50659879,111.88714219,104.51677219,106.45297139,107.66029503,105.79308889,106.6205343,118.2436706,119.32014301,120.83985156,107.64639722,116.55921015,104.74074188,109.45487373,109.25473674,105.81953614,111.11738784,119.97276751,121.18887883,107.69323993,117.26651573,104.67172404,108.51292671,106.12873663,107.15736023,109.48414818,112.1978194,126.5056465,105.35268198,107.52093606,105.12973654,107.45957009,102.97408065,114.94755006,116.68029128,108.79227729,105.81156462,110.19119382,110.75516086
2002-07-31,104.817013,111.62558504,109.799405,106.63946657,122.54681918,110.0534738,119.26969291,115.2798804,118.85759661,108.07019713,115.48869837,106.88809076,112.73487502,104.75105178,106.93193951,107.94715993,105.97029388,107.1154136,120.23648213,120.87335817,122.8528979,108.05397741,117.73717439,105.16687938,110.25413737,109.78364603,106.3929612,112.08837,121.89916895,123.41777375,108.26557276,119.43843077,104.83031124,109.21474361,106.47057034,107.53257658,110.10122564,113.62093586,129.33001939,105.52527071,107.7889953,105.23863479,107.78341262,103.07514879,116.097059,117.96126651,109.13159029,106.00647391,111.02910765,111.74966867
2002-08-31,105.02279346,111.91294824,110.44930814,106.73881842,124.23449812,110.26258207,120.29133723,116.11998803,120.2047492,108.12043218,117.14817545,106.96986541,113.34179126,104.84578821,107.25583116,107.93068642,106.13965033,107.54290582,121.49797693,122.00377532,124.26703423,108.17000336,118.63235477,105.18041044,110.74616774,110.02749675,106.683085,113.02525022,123.48482813,125.01030676,108.45637936,121.0129973,105.03709385,109.41896101,106.68253002,107.58506116,110.50357196,114.18989506,131.33648442,105.69320758,107.80814905,105.28224607,107.86192194,102.78638214,116.81124145,119.02915127,109.21266832,106.09360573,111.53249189,112.53959591
2002-09-30,105.14271579,111.98903142,111.17871658,106.75635179,125.53983004,110.26675397,121.04211414,116.78481419,121.38855062,108.23415563,118.65438198,106.86817433,113.78198663,104.72267517,107.41612882,107.81874854,106.48822242,107.96009227,122.08603772,123.20294474,125.51069128,108.32993457,119.19526848,105.09157151,111.04295527,110.1870065,106.68178792,113.77401858,124.72556978,126.2397146,108.6477116,121.68240099,105.17645643,109.44804152,106.70778656,107.6348438,110.71000284,114.52872256,132.89278102,106.07923116,107.61541574,105.44567944,107.90641817,102.52740379,117.1151509,119.86222741,109.47144403,106.29113629,111.75914168,113.04136993
2002-10-31,105.48867184,112.07003715,111.83129449,106.99615899,126.76185698,110.16985027,121.70700915,117.44105111,122.68652884,108.56493876,120.11976191,106.75303252,114.16211081,104.6180676,107.34981067,107.92649372,106.8326674,108.17913153,122.51956813,124.7016219,126.32992222,108.28320454,119.7514687,105.25348561,111.30379688,110.42740787,106.62609847,114.345992,125.68864175,127.65021012,108.99835759,122.34847099,105.06222287,109.50901373,106.70523283,107.80403218,110.8675015,115.13106745,134.39761966,106.54978254,107.36416937,105.61244292,107.94323629,102.61246739,117.39679614,120.4845358,110.01778926,106.59828654,111.89517055,113.23314541
2002-11-30,105.92305838,112.33665191,112.22706217,107.27454387,127.67105073,109.90573148,122.10675229,117.90619775,123.78598129,108.61521117,121.49115587,106.65365498,114.35426111,104.4055659,107.22114144,108.19374446,106.88148012,108.2850689,122.97945214,125.93736552,126.63426368,108.04964438,120.07688599,105.61068524,111.54156722,110.84495895,106.78777072,114.86227966,126.35286377,128.71816422,109.2931727,123.33359324,104.99232571,109.70478946,106.70374815,107.99658214,111.00243775,115.87819465,135.76797243,106.5022372,107.37354704,105.78240779,107.96470213,102.78895147,117.81220203,120.75993313,110.33573384,106.82804127,111.97540119,113.27493298
2002-12-31,106.14706464,112.84319636,112.49657789,107.44972014,128.65978605,109.60595475,122.19204608,118.38598181,124.63602799,108.4528277,122.83532067,106.68605062,114.39021168,104.07871706,107.24232388,108.33240245,106.62826974,108.43132885,123.4575126,126.4813454,126.8604559,107.83297641,120.12280877,105.86199613,111.75372107,111.24435077,107.0755645,115.4361452,126.66763349,129.05243586,109.40449757,124.29261196,105.22967214,110.0441347,106.46959578,108.08907516,111.13993743,116.21412581,136.90101956,106.04078041,107.72710253,106.04186818,107.79059971,102.6542195,118.162629,121.03343569,110.35310731,106.97966149,112.01493485,113.37110547
2003-01-31,106.18447158,113.49740845,112.89049067,107.75294816,129.73638429,109.52738452,122.34799159,119.17697597,125.55701077,108.37424662,124.08908935,106.87930747,114.63763831,103.90848012,107.39358598,108.39599783,106.54008738,108.59623492,124.08845295,126.89802294,126.98229984,107.55969912,120.15357694,106.01652831,111.99509025,111.6015003,107.23452136,116.17928401,126.91980635,129.45977339,109.3882297,124.98356344,105.27767447,110.44833743,106.22179363,108.06169898,111.38863385,116.36837947,138.09612187,105.80164913,108.24531698,106.29856729,107.61813506,102.21737022,118.49465875,121.78832159,110.47287727,107.20228827,112.22156363,113.61483894
2003-02-28,106.1201267,114.31088253,113.6813108,108.19015617,130.8853924,109.85385207,122.89013557,120.20867262,126.63973702,108.71758552,125.1508184,107.18617179,115.15502042,104.01966844,107.62191693,108.65614083,106.89742058,108.89808052,125.01998776,128.03574547,127.37251059,107.75438495,120.5457879,106.27600079,112.46692504,112.26100732,107.39886147,117.17596639,127.56938103,130.2590465,109.70551279,125.40652994,105.11841548,110.91581459,106.43427781,108.12086582,111.77761968,116.67906766,139.37665119,105.86108701,108.80961624,106.49971891,107.8569837,102.019614,118.99038619,122.86068582,111.05131819,107.56174619,112.62147137,114.26386134
2003-03-31,106.12355811,115.23890256,114.72085924,108.62027962,133.00110664,110.36415592,124.08813135,121.45048287,127.84476787,109.47128251,126.06935936,107.65983208,116.05088277,104.59612429,107.93583763,109.11385237,107.52959325,109.3481115,126.32894024,129.95508401,128.33235113,108.26256763,121.45515023,106.65465493,113.23585567,113.44790178,107.72242442,118.50682714,128.82995973,131.47732411,110.54186565,126.11574692,105.24540086,111.40325801,107.03407903,108.42049555,112.57827913,117.49979728,140.88002363,106.43348031,109.48138963,106.81826629,108.43764377,102.5034764,119.72424849,124.30215141,112.20530248,108.03331477,113.44402552,115.46961014
2003-04-30,106.44025086,116.22151925,115.65655757,109.18974217,135.27284522,110.65004435,125.80126666,122.94969304,129.15191039,110.14905254,127.25323513,108.42298346,117.33356369,105.35154927,108.39618373,109.62941911,108.31459027,109.9890822,127.77695863,132.3255327,129.90808923,108.92546982,122.88195466,107.06322036,114.03419254,114.98250183,108.16911031,119.95674754,130.4355849,133.42224616,111.60218343,127.28340128,105.76210728,112.13591206,107.8855824,108.95202717,113.84334433,119.06318012,142.84579044,107.28121914,110.27980152,107.50929529,109.09845405,103.24243687,120.84934792,125.99568674,113.2822633,108.53348796,114.60044547,117.02084644
2003-05-31,107.09491545,117.37916402,116.38396263,110.06477407,136.79453634,110.83373362,127.6218721,124.58902844,130.58527789,110.53575675,129.09471934,109.34449201,118.57696521,105.97294403,109.15025384,110.2251656,108.9973311,110.8017792,129.27725492,134.88255,131.88243331,109.73154815,124.50573048,107.43159459,114.93398366,116.47482935,108.7614477,121.31070582,131.98899523,135.8654122,112.6538814,128.70630683,106.55724213,113.19118347,108.68273111,109.64224661,115.19037252,120.65874015,145.23911661,107.86175893,111.1913199,108.18187698,109.62553879,103.79165684,122.41421178,127.64896889,114.02079674,109.04243816,115.65611779,118.6426736
2003-06-30,107.92475685,118.59543814,117.1275009,111.08055634,138.52714849,111.27908352,129.5311742,126.0819969,132.23104225,110.94525033,131.42005263,110.28495236,119.52229149,106.67842166,109.94611346,110.93777218,109.43149888,111.65111806,130.81155678,137.48974947,133.6417886,110.33050891,125.92066297,107.93117621,115.90757527,117.79973791,109.42566854,122.82562784,133.50929798,138.2454687,113.6310434,130.61705838,107.36946005,114.31931842,109.15595728,110.42326124,116.24069656,122.17544494,148.11021099,108.46394998,112.11402036,108.65446752,109.8883707,104.27719743,124.11259152,129.30349759,114.9546275,109.73544132,116.62913675,120.04624963
2003-07-31,108.75448428,119.72752189,118.05882711,111.90810799,141.01182499,111.82535455,131.19731854,127.30919967,134.00138479,111.44180596,134.01702099,111.26640627,120.4823986,107.17920429,110.55951923,111.6704187,109.90180975,112.47611714,132.0668299,139.7041613,135.04843993,110.82942198,127.03004321,108.48167501,116.7456978,118.85497916,110.03298211,124.69043431,135.00513152,140.01947071,114.60182651,132.69636385,107.8131487,115.32907383,109.63746898,111.16778887,116.98837135,123.70751681,151.02196537,109.06425766,113.01198489,109.1238605,110.11424871,104.75142531,125.67708862,130.89199249,116.05203893,110.62874462,117.65778429,120.90161324
2003-08-31,109.22692496,120.65901448,119.03497899,112.46268098,143.24453664,112.091088,132.29302474,128.43604164,135.67068395,111.68770633,136.48642569,112.16741938,121.36612085,107.206003,111.00610852,112.12449989,110.63913082,113.06740382,133.21486263,141.11089174,136.21847577,111.25211194,127.77775053,108.80172502,117.57065437,119.7395593,110.51179369,126.55131529,136.39535406,141.28725863,115.3241458,134.42942334,108.01133927,116.17763435,110.11675689,111.69672412,117.74852966,124.95353798,153.53200396,109.29348687,113.75762793,109.38275937,110.48819039,105.07163336,127.14098713,132.42935071,116.94251717,111.40847813,118.67479383,121.07243815
2003-09-30,109.32135735,121.11287187,120.07599396,112.77967292,144.95170636,112.05743382,132.93057704,129.53162615,137.20082288,111.75818198,138.44256869,112.69046673,121.91483861,107.09302058,111.0328519,112.14994055,111.22530043,113.33731194,134.32529477,142.40088858,137.25081624,111.31953774,128.21601937,108.97725981,118.09926303,120.468581,110.73719685,128.34559733,137.56429306,142.47627416,115.73303176,135.699423,108.11480793,116.72541608,110.30826649,111.83973212,118.38796098,125.43883962,155.88509238,109.19852179,114.18499697,109.48600514,110.52746153,105.2031438,128.48179046,133.75340448,117.51159078,111.84876739,119.24374769,120.85342152
2003-10-31,109.31620678,121.19830978,121.11406809,112.81904088,146.72021861,111.81845739,133.32305178,130.6024878,138.49736772,111.84266434,140.15107956,112.86183367,122.34041889,106.94528697,110.9833756,111.86823871,111.1962756,113.51975982,135.54137769,144.00339698,138.02619553,111.00854793,128.61026118,108.91045054,118.07197787,120.92262248,110.64879314,130.35441212,138.34419045,143.56896384,115.95111002,136.35508458,107.96756135,116.80065967,110.00703109,111.85615003,118.68539388,125.43297685,157.86118768,109.29429653,114.37722021,109.63936962,110.30444421,105.17666631,129.3874495,134.61971811,117.8982052,112.01700799,119.36507651,120.84978902
2003-11-30,109.39228515,121.38725761,121.83216437,112.7515178,148.52870671,111.551958,133.64577035,131.60037144,139.7797115,112.00315843,141.9079421,112.89744425,122.5013258,106.71581554,111.00336782,111.5402892,110.89811323,113.8326083,136.83042285,145.58309253,138.34386439,110.72764074,128.87811469,108.67654241,117.84263444,121.14453607,110.38343291,132.49635789,138.78221642,144.38214931,116.01247426,136.64625343,107.80325409,116.56707255,109.36938707,111.88184453,118.80393646,125.58467994,159.18241246,109.67752956,114.38354347,109.89013033,110.1228575,104.99108781,129.85671226,135.30517383,118.21492713,111.98553671,119.3542202,121.33139558
2003-12-31,109.58647297,121.90085495,122.49901926,112.77593399,150.31582805,111.56220345,134.04153598,132.45397802,141.22015716,112.04207313,143.81426015,112.93405974,122.4059589,106.4600087,110.94097013,111.40183827,110.84675346,114.0850321,137.80154446,146.65258211,138.34026176,110.38366566,128.84742162,108.42496382,117.71465673,121.14382434,110.26232138,134.70619721,139.05378373,145.04636384,116.28579413,137.13691191,107.87836419,116.36306236,108.90809499,111.74050898,118.89618693,125.8823823,160.11771664,110.0032846,114.25340129,110.02326038,109.98641028,104.9021107,130.26483597,136.07963276,118.54987723,111.88878893,119.29441125,122.19671468
2004-01-31,109.88011603,122.66028584,123.44006127,113.08731518,152.14450043,111.90641771,134.45155906,133.40399349,142.58196855,111.85435536,146.0670813,113.16954613,122.53732187,106.22441751,111.02361482,111.59344613,111.15894735,114.35510892,138.44786725,147.26484686,138.54317658,109.99015888,128.90856703,108.3580716,117.96982013,121.23538365,110.36663446,137.21118212,139.39453758,145.85414908,116.90963389,137.76241205,108.04274018,116.49808837,108.81636553,111.65267412,119.28075818,126.54276198,161.14212511,110.30858368,114.13270951,110.01378598,109.96522826,105.07967729,130.74040429,137.0644479,119.20662449,112.05078898,119.357193,123.43525593
